id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,image_exists
53421,Women,Apparel,Topwear,Kurtas,Green,Fall,2012.0,Ethnic,Alma Women Green Kurta,images\53421.jpg,True
37164,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,United Colors of Benetton Women Black Top,images\37164.jpg,True
59927,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Diva Women White Kurta,images\59927.jpg,True
31293,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Puma Women Script Green Top,images\31293.jpg,True
23756,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Oakley Men M Frame Hybrid Black Sunglasses,images\23756.jpg,True
29896,Women,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Mayhem Women Sunglasses 1011-104,images\29896.jpg,True
28178,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses,images\28178.jpg,True
5577,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011.0,Sports,Nike Men's Field Trainer Textile Grey Black White Shoe,images\5577.jpg,True
14120,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Flying Machine Women Solid Grey Tops,images\14120.jpg,True
57247,Women,Accessories,Bags,Handbags,Maroon,Summer,2012.0,Casual,Murcia Women Maroon Handbag,images\57247.jpg,True
39836,Girls,Apparel,Topwear,Tops,Peach,Summer,2012.0,Casual,Gini and Jony Girls Printed Peach Top,images\39836.jpg,True
20127,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,Wrangler Women Shadow Red Top,images\20127.jpg,True
57849,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Blue Heels,images\57849.jpg,True
37190,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,United Colors of Benetton Women Black Top,images\37190.jpg,True
27302,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Mother Earth Women Printed Black Kurta,images\27302.jpg,True
43647,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,ONLY Women Blue Top,images\43647.jpg,True
17597,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Cat Unisex Sunglasses,images\17597.jpg,True
46335,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Reebok Women Black Zignano Race Sports Shoes,images\46335.jpg,True
36426,Men,Footwear,Shoes,Sports Shoes,White,Spring,2013.0,Sports,Spinn Men Navy & White Bounce Sports Shoes,images\36426.jpg,True
52163,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Femella Women Pink Top,images\52163.jpg,True
13553,Women,Footwear,Shoes,Heels,Brown,Fall,2011.0,Casual,Carlton London Brown Flats,images\13553.jpg,True
2938,Women,Apparel,Topwear,Tops,Multi,Fall,2010.0,Casual,DUSG Women Crane Bamboo Top,images\2938.jpg,True
22026,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,Vishudh Women White Floral Printed Kurta,images\22026.jpg,True
44234,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Air Max+ 2012 Black Sports Shoes,images\44234.jpg,True
36614,Women,Footwear,Shoes,Heels,Multi,Winter,2015.0,Casual,Catwalk Women Multi-Coloured Heels,images\36614.jpg,True
11036,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Jealous 21 Women Solid Black Tops,images\11036.jpg,True
25203,Women,Accessories,Bags,Handbags,Beige,Winter,2015.0,Casual,Lino Perros Women Leatherette Beige Handbag,images\25203.jpg,True
8091,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men Galaxy Elite White Sports Shoes,images\8091.jpg,True
28381,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,I Dee Men Black Sunglasses,images\28381.jpg,True
23769,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Oakley Women Brown Unfaithful Sunglasses,images\23769.jpg,True
29253,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men AX Black Sports Shoes,images\29253.jpg,True
56950,Women,Footwear,Shoes,Heels,Maroon,Winter,2012.0,Casual,HM Women Maroon Sandals,images\56950.jpg,True
59918,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Diva Women Multi Coloured Kurta,images\59918.jpg,True
37967,Women,Footwear,Shoes,Heels,White,Fall,2012.0,Casual,Clarks Women Un Swish Patent White Sandals,images\37967.jpg,True
11499,Women,Footwear,Shoes,Heels,Blue,Winter,2015.0,Casual,Catwalk Women Lifestyle Blue Flats,images\11499.jpg,True
54409,Women,Accessories,Bags,Handbags,Purple,Fall,2012.0,Casual,Baggit Women Purple Sling Bag,images\54409.jpg,True
51947,Unisex,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Yelloe Unisex Black Sling Bag,images\51947.jpg,True
22489,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men F10 Trx HG White Sports Shoes,images\22489.jpg,True
35268,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Lee Women Amanda Black Top,images\35268.jpg,True
17138,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Lino Perros Women Polka Black Handbag,images\17138.jpg,True
58654,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,ALayna Women Red Kurta,images\58654.jpg,True
41779,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2012.0,Casual,Remanika Women Navy Blue Top,images\41779.jpg,True
22019,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Vishudh Women Printed Brown Kurta,images\22019.jpg,True
19056,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Aurelia Women Solid Green Kurta,images\19056.jpg,True
28711,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,W Women Printed White Kurta,images\28711.jpg,True
25832,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,Diva Women Printed Cream Kurta,images\25832.jpg,True
36419,Women,Footwear,Shoes,Sports Shoes,Blue,Spring,2013.0,Sports,Spinn Women Alliance Blue Sports Shoes,images\36419.jpg,True
39451,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Diva Women Brown Printed Kurta,images\39451.jpg,True
28375,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Men Casual Black Sunglasses,images\28375.jpg,True
20118,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011.0,Ethnic,Diva Women Printed Orange Kurta,images\20118.jpg,True
39207,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Sandals,images\39207.jpg,True
9385,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Fall,2011.0,Sports,Nike Men Total90 Exacto Blue Sports Shoes,images\9385.jpg,True
19600,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,United Colors of Benetton Women Black Printed Top,images\19600.jpg,True
8257,Women,Accessories,Bags,Handbags,Red,Winter,2016.0,Casual,Fastrack Women Red Handbag,images\8257.jpg,True
29095,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,M Tv Women Brown Sunglasses,images\29095.jpg,True
22021,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Vishudh Women Printed Pink Kurta,images\22021.jpg,True
14543,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011.0,Ethnic,Vishudh Women Circle Print Orange Kurtas,images\14543.jpg,True
15491,Women,Footwear,Shoes,Heels,Nude,Spring,2013.0,Formal,Carlton London Women Nude Heels,images\15491.jpg,True
25204,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Leatherette Light Brown Handbag,images\25204.jpg,True
11031,Women,Apparel,Topwear,Tops,Blue,Fall,2011.0,Casual,Jealous 21 Women Check Blue Tops,images\11031.jpg,True
21496,Women,Accessories,Bags,Handbags,Mustard,Winter,2015.0,Casual,Kiara Women Mustard Leatherite Handbag,images\21496.jpg,True
52164,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Femella Women Purple Top,images\52164.jpg,True
33153,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Printed White Top,images\33153.jpg,True
1786,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Lotto Men's Court Logo White Shoe,images\1786.jpg,True
39469,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Diva Women White Kurta,images\39469.jpg,True
8439,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Jealous Macrae Purple Top,images\8439.jpg,True
28729,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,W Women Printed Cream Kurta,images\28729.jpg,True
44465,Women,Footwear,Shoes,Heels,Red,Summer,2012.0,Casual,Senorita Women Red Wedges,images\44465.jpg,True
20120,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Wrangler Women Lace Detail Purple Top,images\20120.jpg,True
43640,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Vero Moda Women White Top,images\43640.jpg,True
17590,Unisex,Accessories,Eyewear,Sunglasses,Black,Summer,2017.0,Sports,Speedo Unisex Funky Eyewear Black Sunglasses,images\17590.jpg,True
29891,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Mayhem Women Sunglasses 1015-104,images\29891.jpg,True
57240,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Murcia Women Black Handbag,images\57240.jpg,True
56968,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Flats,images\56968.jpg,True
53426,Women,Apparel,Topwear,Kurtas,Green,Fall,2012.0,Ethnic,Alma Women Green Kurta,images\53426.jpg,True
59920,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Diva Women Multi Colour Kurta,images\59920.jpg,True
23751,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Rayban Unisex Black Highstreet Sunglasses,images\23751.jpg,True
3673,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Fila Men's Speed Fire White Black Shoe,images\3673.jpg,True
29865,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Mayhem Men Aviator Sunglasses 1024-209,images\29865.jpg,True
42554,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Mother Earth Women White & Black Kurta,images\42554.jpg,True
47026,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Shree Women Black & White Kurta,images\47026.jpg,True
30948,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Ethnic,Fabindia Women Red Cambric Top,images\30948.jpg,True
5584,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Nike Men's Lunar Fly Black Shoe,images\5584.jpg,True
40203,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Mumbai Slang Women Green Kurta,images\40203.jpg,True
42130,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men Air Max Quarter White Sports Shoes,images\42130.jpg,True
46590,Women,Footwear,Shoes,Heels,Green,Summer,2016.0,Casual,Catwalk Women Green Heels,images\46590.jpg,True
17332,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Pepe Jeans Men Casual Sunglasses,images\17332.jpg,True
58698,Women,Apparel,Topwear,Kurtas,Pink,Fall,2012.0,Ethnic,Alayna Women Pink Kurta,images\58698.jpg,True
20782,Women,Footwear,Shoes,Heels,Gold,Winter,2012.0,Casual,Carlton London Women Classy Gold Heels,images\20782.jpg,True
40667,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Lee Women Red Top,images\40667.jpg,True
10117,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,Reebok Men Premier Zigfly Silver Sports Shoes,images\10117.jpg,True
56702,Men,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Men Blue Kurta,images\56702.jpg,True
32849,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Grendha Women Roamance Brown Flats,images\32849.jpg,True
30722,Boys,Apparel,Topwear,Kurtas,Maroon,Summer,2012.0,Ethnic,Fabindia Boys Printed Maroon Kurta,images\30722.jpg,True
51715,Unisex,Accessories,Eyewear,Sunglasses,Purple,Winter,2016.0,Casual,Allen Solly Unisex Sunglasses AS236-C3,images\51715.jpg,True
39200,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Heels,images\39200.jpg,True
27108,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aneri Women Priya Blue Kurta,images\27108.jpg,True
19607,Women,Apparel,Topwear,Tops,Red,Summer,2011.0,Casual,United Colors of Benetton Women Solid Red Top,images\19607.jpg,True
28372,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Men Black Sunglasses,images\28372.jpg,True
58005,Women,Apparel,Topwear,Tops,Black,Fall,2012.0,Casual,Latin Quarters Women Black & White Top,images\58005.jpg,True
20923,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Black Casual Heels,images\20923.jpg,True
2900,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Wedding Collection Silver Heels,images\2900.jpg,True
28716,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,W Women Printed Beige Kurta,images\28716.jpg,True
5319,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,ADIDAS Women's Duramo Luxury White Shoe,images\5319.jpg,True
25835,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Diva Women Printed Multi Coloured Kurta,images\25835.jpg,True
39456,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Diva Women White Printed Kurta,images\39456.jpg,True
58653,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,ALayna Women Pink Kurta,images\58653.jpg,True
58495,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tonga Women Printed White Top,images\58495.jpg,True
53841,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Vishudh Women Red Kurta,images\53841.jpg,True
40658,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Span Women Multi Coloured Kurta,images\40658.jpg,True
32278,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men Adipower Barricade Black Sports Shoes,images\32278.jpg,True
42933,Unisex,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,French Connection Unisex Blue Bag,images\42933.jpg,True
4469,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2011.0,Sports,Puma Men's Vibrant Navy White Silver Shoe,images\4469.jpg,True
38326,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Hannah Montana Girls Pink Printed Top,images\38326.jpg,True
18721,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Arrow Women Deerie Pink Top,images\18721.jpg,True
51940,Women,Accessories,Bags,Handbags,Brown,Summer,2016.0,Casual,Nyk Women Brown Sling Bag,images\51940.jpg,True
47019,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Shree Women Green & Red Kurta,images\47019.jpg,True
28386,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Men Black Sunglasses,images\28386.jpg,True
29254,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,ADIDAS Men aZ F50 Trainer Black Sports Shoes,images\29254.jpg,True
53419,Women,Apparel,Topwear,Kurtas,Blue,Fall,2012.0,Ethnic,Alma Women Blue Printed Kurta,images\53419.jpg,True
37960,Women,Footwear,Shoes,Heels,Black,Fall,2012.0,Casual,Clarks Women Black Handcrafted Leather Heels,images\37960.jpg,True
5109,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Wrangler Women Long Polka White Red Top,images\5109.jpg,True
25219,Women,Accessories,Bags,Handbags,Pink,Winter,2015.0,Casual,Lino Perros Women Leatherette Pink Handbag,images\25219.jpg,True
8616,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Fastrack Unisex Sunglasses M035BR6,images\8616.jpg,True
34159,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Printed White Top,images\34159.jpg,True
53897,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Kiara Women Camel Brown Handbag,images\53897.jpg,True
28350,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Men Black Sunglasses,images\28350.jpg,True
57853,Women,Footwear,Shoes,Heels,Green,Winter,2015.0,Casual,Catwalk Women Green Flats,images\57853.jpg,True
39010,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Kitch Peachy Pink Top,images\39010.jpg,True
39222,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Femella Women Front Ruffle Black Top,images\39222.jpg,True
11448,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,United Colors of Benetton Women Light Winter Pink Tops,images\11448.jpg,True
19625,Women,Apparel,Topwear,Tops,Red,Summer,2011.0,Casual,United Colors of Benetton Women Solid Red Top,images\19625.jpg,True
28162,Men,Accessories,Eyewear,Sunglasses,Copper,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses,images\28162.jpg,True
29276,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Wrangler Women Star Blue Top,images\29276.jpg,True
29878,Men,Accessories,Eyewear,Sunglasses,Green,Summer,2017.0,Casual,Mayhem Men Rectangular Sunglasses 1020-207,images\29878.jpg,True
28196,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Ray-Ban Men Caravan Black Sunglasses,images\28196.jpg,True
30955,Women,Apparel,Topwear,Tops,Charcoal,Summer,2012.0,Ethnic,Fabindia Women Charcoal Grey Tussar Top,images\30955.jpg,True
59757,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Flats,images\59757.jpg,True
51708,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Van Heusen Unisex Sunglasses VH214-C3,images\51708.jpg,True
32854,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Grendha Women Kall Ad Black Flats,images\32854.jpg,True
14798,Women,Accessories,Bags,Handbags,Brown,Summer,2011.0,Casual,United Colors of Benetton Women Solid Coffee Brown Handbags,images\14798.jpg,True
7205,Women,Apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Jealous 21 Women Shimmery Patch Black Top,images\7205.jpg,True
57262,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Murcia Women Red & Black Handbag,images\57262.jpg,True
41307,Girls,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Gini and Jony Girls Black Top,images\41307.jpg,True
5760,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Jealous 21 Women's Black Sequined Top,images\5760.jpg,True
36067,Unisex,Accessories,Bags,Handbags,Green,Winter,2012.0,Casual,OTLS Green Tote Bag,images\36067.jpg,True
33515,Women,Footwear,Shoes,Heels,Tan,Summer,2016.0,Casual,Cobblerz Women Tan Brown Pumps,images\33515.jpg,True
43662,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,ONLY Women Purple Top,images\43662.jpg,True
22655,Unisex,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Wildcraft Unisex Grey Printed Sling Bag,images\22655.jpg,True
23787,Women,Accessories,Eyewear,Sunglasses,Purple,Winter,2016.0,Casual,Oakley Women Beckon Purple Sunglasses,images\23787.jpg,True
20566,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Baggit Women Penguin Baby Purple Handbag,images\20566.jpg,True
33171,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Sepia Women Purple Top,images\33171.jpg,True
27743,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Black Sling bag,images\27743.jpg,True
16838,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Idee Unisex Funky Eyewear Black Sunglasses,images\16838.jpg,True
34166,Girls,Apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Gini and Jony Girls Purple Top,images\34166.jpg,True
22003,Women,Accessories,Bags,Handbags,Blue,Winter,2015.0,Casual,Murcia Women Casual Blue Handbag,images\22003.jpg,True
5136,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Wrangler Women Yoke Tucks Checks Pink White Top,images\5136.jpg,True
20754,Women,Footwear,Shoes,Heels,Black,Spring,2013.0,Casual,Carlton London Women Black Heels,images\20754.jpg,True
41763,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,Remanika Women Beige Top,images\41763.jpg,True
11013,Women,Apparel,Topwear,Tops,Multi,Fall,2011.0,Casual,Wrangler Women Frill Check Multi Tops,images\11013.jpg,True
25226,Women,Accessories,Bags,Handbags,Blue,Winter,2015.0,Casual,Lino Perros Women Leatherette Blue Handbag,images\25226.jpg,True
53060,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Rocia Women Black Handbag,images\53060.jpg,True
33185,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Sepia Women White Top,images\33185.jpg,True
17122,Women,Accessories,Bags,Handbags,Blue,Winter,2015.0,Casual,Lino Perros Women Polka Blue Handbag,images\17122.jpg,True
51737,Women,Accessories,Eyewear,Sunglasses,Grey,Winter,2016.0,Casual,Allen Solly Women Sunglasses AS177-C1,images\51737.jpg,True
35272,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Lee Women Sherry Red Top,images\35272.jpg,True
17310,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Pepe Jeans Men Casual Sunglasses,images\17310.jpg,True
45337,Women,Footwear,Shoes,Heels,Black,Summer,2016.0,Casual,Cobblerz Women Black & Grey Sandals,images\45337.jpg,True
32601,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,ONLY Women Live Love Yellow Tube Top,images\32601.jpg,True
57898,Women,Apparel,Topwear,Tops,Orange,Fall,2012.0,Casual,Femella Women Multi Coloured Top,images\57898.jpg,True
5794,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Jealous 21 Women Party Black Top,images\5794.jpg,True
45561,Women,Apparel,Topwear,Tops,Pink,Winter,2012.0,Casual,Fila Women Pink Printed Top,images\45561.jpg,True
40013,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Park Avenue Men Black Frame Sunglasses,images\40013.jpg,True
32853,Women,Footwear,Shoes,Heels,Green,Winter,2012.0,Casual,Grendha Women Claudia Green Flats,images\32853.jpg,True
53058,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Rocia Women Red Handbag,images\53058.jpg,True
